id,pace,shooting,passing,dribbling,defending,physical
156894,53,61,62,65,65,78
162899,54,44,57,60,65,74
166841,68,57,66,64,53,67
167180,65,64,64,67,52,70
168556,43,34,47,44,65,74
169539,35,35,46,47,65,78
169568,70,67,64,68,44,58
169571,53,62,67,66,60,66
170078,81,35,57,63,60,70
170879,54,58,62,65,65,65
171083,74,66,52,65,24,70
171971,55,65,68,65,58,66
172232,58,52,55,51,64,72
172555,67,67,57,64,31,71
172823,70,66,59,65,28,65
172928,51,59,67,63,52,59
173305,73,47,64,65,65,56
173666,71,57,61,67,49,69
176061,66,54,61,65,67,66
176207,63,62,63,65,35,61
176941,61,65,53,64,25,74
177320,54,54,59,61,65,76
177799,67,52,59,60,63,75
177885,77,53,62,70,35,47
177912,64,58,67,66,55,72
178379,60,54,59,60,65,72
178623,67,61,64,73,31,59
179646,65,43,58,61,63,74
179663,73,55,62,67,64,65
179742,64,67,44,58,26,79
179822,66,55,63,68,69,58
179971,78,64,46,63,33,73
180174,77,50,58,64,63,68
180746,32,36,48,49,65,76
181307,50,64,58,59,61,78
181339,81,50,54,62,62,76
181558,74,63,55,65,22,68
183066,56,32,49,58,66,66
183797,62,25,55,56,65,69
183819,60,49,62,63,66,75
184266,70,53,67,69,59,67
185171,38,64,65,61,61,78
185380,77,48,60,66,61,67
186259,59,38,58,56,65,72
186422,81,61,57,69,37,70
186756,75,63,66,69,56,63
187157,64,65,42,64,27,66
188031,74,62,63,69,30,51
188131,44,39,52,49,65,68
188917,80,48,58,61,62,72
189482,75,54,67,70,59,72
189962,72,33,57,50,67,76
190199,63,52,68,66,51,53
190489,91,60,52,69,44,63
190545,66,35,58,61,65,70
190620,69,47,64,62,62,67
190637,47,34,50,39,66,74
190783,33,37,57,49,62,74
190826,52,40,58,56,66,62
190883,69,48,61,62,63,69
190995,79,59,59,67,43,56
191108,77,62,63,64,43,59
191861,59,65,52,57,37,73
192074,64,67,66,64,57,66
192365,77,55,58,75,25,50
192481,85,60,59,71,32,58
192707,34,29,52,52,64,75
193235,66,45,56,54,64,72
193251,43,26,40,36,66,74
193344,71,67,64,60,57,72
193608,62,62,61,66,64,78
195722,67,51,63,66,63,64
196145,76,58,64,66,64,72
196434,68,61,63,65,62,72
197148,71,63,62,66,49,70
197527,67,52,61,63,64,72
198104,65,64,56,60,65,77
198490,57,54,65,59,66,80
198740,52,58,67,71,64,64
198840,74,54,63,67,62,76
199351,66,66,64,68,33,59
199470,71,63,64,67,33,60
199686,55,40,62,60,61,65
199746,68,38,57,59,63,69
199772,77,65,60,68,34,67
199815,65,61,64,65,61,70
200086,74,61,60,65,48,69
200369,73,59,59,65,54,70
200432,72,69,65,62,50,64
200953,82,63,61,65,39,69
201068,72,65,63,67,46,68
202000,73,63,44,61,30,62
202182,79,63,62,68,45,60
202864,75,66,66,63,61,76
202968,73,58,66,63,46,68
202970,73,41,54,63,63,70
203043,89,65,57,68,30,63
203445,60,55,59,59,68,75
203454,71,56,62,59,63,71
204136,47,67,59,67,57,69
204242,78,62,64,69,27,59
204388,79,62,61,67,61,70
204633,76,30,35,45,63,73
204987,73,56,59,69,45,63
205054,75,65,65,66,62,73
205423,74,63,62,72,52,62
205535,77,59,62,71,55,58
205863,68,26,51,60,62,78
205951,59,60,63,63,65,67
207783,77,29,51,64,65,65
210000,74,67,66,68,61,69
210804,44,32,43,47,64,77
211044,70,52,60,68,65,67
211742,73,55,69,65,50,66
211859,71,34,52,61,64,74
212039,77,54,59,62,61,73
213189,63,66,54,62,50,76
213778,76,65,56,61,26,77
214192,71,32,40,50,62,74
214386,54,50,62,66,60,72
214411,76,60,65,67,45,55
214487,53,44,56,63,63,73
214495,70,45,58,57,64,72
214818,62,64,49,60,28,78
214843,54,31,45,36,65,77
215527,59,27,56,55,65,72
215584,72,58,61,64,60,68
216182,41,54,59,60,64,71
216193,50,32,44,47,63,78
217730,68,48,58,59,66,69
218471,76,62,62,67,55,67
220982,77,49,67,63,59,71
221360,41,58,68,66,32,41
222216,66,67,55,59,26,70
224248,80,65,47,58,24,76
224648,73,37,61,57,63,70
227675,87,55,61,69,52,57
227810,61,57,66,66,53,70
229384,69,57,62,59,63,74
230509,86,64,45,68,27,59
232438,79,64,56,71,30,58
232685,38,27,40,37,67,78
234751,67,60,62,67,63,77
237745,58,44,65,66,58,69
237784,76,49,63,66,58,64
238595,61,58,68,68,57,56
238643,75,56,63,66,38,62
238649,57,54,59,62,60,72
239724,47,24,45,41,65,74
241043,57,49,60,59,66,78
243617,69,65,56,61,34,72
244357,56,34,42,44,67,67
246334,73,33,37,45,69,69
247061,82,61,59,65,39,66
251044,75,39,60,64,62,67
242654,84,61,51,68,19,59
240097,68,49,63,66,66,70
243275,54,30,40,41,65,73
234317,74,52,62,69,27,42
235824,61,44,54,58,64,68
233885,67,38,43,45,62,71
239701,74,59,58,72,27,58
242110,70,57,60,69,41,53
238743,72,63,48,60,23,68
228651,66,54,61,68,62,60
235980,78,61,56,67,25,71
236586,86,54,61,68,57,66
238263,57,25,40,41,62,74
246562,90,55,51,69,57,63
247912,70,48,59,65,30,48
229725,77,61,61,67,43,59
235167,59,49,60,65,63,68
237490,68,45,63,68,56,59
239145,66,48,61,64,63,69
239629,67,56,64,66,53,58
239805,47,24,35,40,64,71
245228,76,62,49,64,21,65
246279,69,39,52,62,64,60
220140,64,30,46,56,64,70
222466,41,26,51,54,64,65
235244,70,39,48,55,63,69
236822,84,53,56,66,33,62
238194,73,63,58,67,25,59
238320,74,61,65,67,47,63
238786,58,57,61,64,57,66
239353,75,39,55,63,61,63
241538,72,46,56,62,63,68
242163,73,64,59,68,32,55
243698,57,27,40,46,64,69
247480,84,57,56,70,25,42
247972,67,54,61,68,33,55
223186,62,60,62,63,62,60
224017,57,42,59,58,63,69
225125,88,56,58,63,43,69
225948,62,33,53,50,63,71
228375,68,44,60,62,62,62
228419,47,34,44,47,65,72
229843,83,50,59,68,44,59
232250,58,51,64,64,61,61
235496,73,54,58,66,56,65
235519,55,43,57,60,62,68
236351,77,44,63,66,61,60
238269,68,32,55,58,65,63
239608,71,35,49,59,65,74
240024,69,37,55,61,65,55
241573,80,66,41,64,22,65
242069,73,62,64,66,56,57
243713,43,35,53,53,62,80
244400,55,63,42,58,29,79
244419,77,43,58,67,59,61
246057,68,58,62,60,63,63
248041,74,54,60,61,58,71
252523,91,54,57,71,28,57
220019,84,61,58,67,28,49
222329,86,53,59,68,40,60
224093,81,39,52,57,63,76
224859,78,59,62,71,34,48
228518,67,34,48,56,63,69
228638,70,60,65,64,54,52
228833,78,56,64,68,60,61
231356,84,52,57,70,59,75
231951,85,60,60,67,29,61
232117,77,32,57,63,61,71
234239,78,66,62,69,35,53
234382,74,41,56,62,63,68
235989,66,66,48,65,23,58
236427,61,40,65,68,53,67
240942,62,55,60,62,63,62
240953,73,31,55,63,63,60
240992,69,62,63,65,60,59
242542,71,32,54,63,64,70
243571,75,25,55,62,59,77
252746,74,43,53,60,65,65
206524,77,25,43,56,63,72
211987,60,45,62,68,60,65
212170,78,58,59,66,60,59
213670,79,36,57,61,59,84
213959,61,52,67,68,50,59
215489,57,32,43,42,65,65
215855,70,45,59,63,63,68
219449,68,55,64,70,59,64
219950,70,44,46,50,62,75
222405,74,53,61,65,65,77
223097,73,56,62,69,57,66
223852,58,27,45,47,63,74
225075,70,63,51,65,23,61
225542,62,52,69,65,57,62
226116,65,34,50,52,63,77
226206,58,63,55,60,62,66
228299,45,51,64,66,56,70
228983,52,25,47,46,63,70
229998,83,39,55,62,58,64
232671,69,64,57,68,39,64
235095,58,47,53,60,61,68
235197,80,59,59,67,30,46
235295,66,64,42,63,23,67
238126,58,58,61,66,52,34
240452,74,63,56,64,28,70
241967,82,50,58,66,57,63
243009,60,29,41,43,63,73
244940,75,40,55,61,58,70
245543,69,63,52,61,32,70
246389,78,59,65,67,52,63
246771,69,63,66,65,49,59
248831,34,45,51,49,67,70
250883,73,57,65,68,35,45
251207,69,27,40,42,65,67
208834,48,32,39,43,67,69
211362,67,43,51,53,61,71
212990,71,64,64,64,57,64
214658,64,54,63,62,65,71
216322,81,62,54,65,29,58
220038,76,32,47,48,64,73
220965,70,56,65,69,39,42
221322,48,41,50,56,61,73
224099,71,34,56,63,61,64
225590,69,58,63,66,51,61
226737,49,25,48,37,65,69
227738,63,23,38,35,63,72
232498,81,64,56,66,34,59
234741,67,62,69,67,60,71
239458,68,61,62,66,41,59
239476,64,32,53,62,65,64
239944,79,64,60,65,53,69
241067,52,45,64,61,62,65
241191,70,64,49,64,23,62
243881,68,55,58,66,57,74
245550,60,67,47,59,32,69
245785,60,34,50,47,63,72
246808,78,35,57,66,60,67
247935,77,66,49,60,21,68
247974,56,52,63,62,50,64
248075,79,28,51,61,60,66
251412,77,65,53,72,22,52
206086,76,52,60,63,61,67
206430,68,63,48,64,26,65
209852,73,38,57,58,64,64
209954,72,58,66,70,48,65
210381,68,68,65,62,61,67
211214,73,56,59,73,19,47
212237,61,48,62,55,61,71
212753,67,60,62,66,54,66
213635,65,50,54,57,63,73
215495,57,61,57,58,60,80
220881,65,63,55,65,41,72
225735,68,62,52,62,28,70
227744,76,39,51,59,63,66
234918,70,56,60,65,62,76
236307,52,31,49,41,64,71
238752,67,31,44,42,63,74
239492,67,54,59,65,52,74
239611,76,63,50,64,24,64
243733,74,54,61,61,63,69
252091,66,57,64,63,48,57
252711,76,41,57,64,61,67
202693,66,54,58,64,60,77
204816,35,31,48,49,65,67
220385,46,43,48,47,62,72
221709,69,57,61,74,59,61
222164,61,42,53,50,63,74
222435,63,38,52,55,64,71
226924,66,56,60,60,59,66
228513,63,26,35,38,64,66
228932,47,28,48,40,65,68
230623,40,61,48,59,27,66
231498,54,31,50,54,58,83
231821,45,59,54,55,62,80
232787,82,53,59,68,39,64
238986,52,25,36,37,66,67
239211,61,64,39,58,26,71
239505,86,44,61,66,43,59
241139,66,28,41,46,64,67
242739,71,57,62,66,47,60
243745,54,62,64,67,51,73
244040,66,65,38,59,24,61
246939,66,52,59,64,61,67
248057,68,50,59,61,61,69
248101,70,55,58,64,53,66
250857,64,49,62,65,59,60
250917,74,41,50,62,62,65
251055,67,47,60,64,61,60
201132,52,35,57,51,62,74
202464,80,56,61,67,47,61
206202,74,61,64,66,52,76
210044,55,26,44,50,63,79
211144,79,50,60,65,59,58
212099,67,59,61,68,57,59
212165,71,64,62,69,62,69
213027,73,32,47,47,61,81
213271,81,54,50,64,61,88
214362,84,60,60,70,38,65
216227,91,60,45,62,30,56
216493,64,35,48,54,66,74
216503,71,54,61,64,60,70
216524,76,42,57,65,62,68
216823,51,62,50,56,29,68
219527,64,35,47,61,64,69
221934,76,59,63,70,48,67
227686,82,64,56,68,21,54
228624,52,24,37,44,64,68
231303,60,26,42,55,64,69
232332,72,26,46,45,64,68
233463,73,64,51,61,26,61
234489,70,63,56,67,31,60
235252,69,61,38,55,24,65
236859,58,34,58,52,62,71
237177,62,41,56,64,60,74
237754,59,23,33,41,65,74
238559,40,58,42,52,63,82
239654,73,66,46,59,23,62
245003,54,32,41,35,63,76
246443,61,37,42,40,66,68
248775,70,63,41,66,29,60
251121,67,58,64,67,28,49
200928,54,60,64,60,60,75
201901,72,60,64,67,57,73
204297,67,44,57,60,62,76
205596,67,50,56,64,63,62
205956,83,38,48,58,63,74
206054,81,57,57,67,49,70
206489,74,40,57,64,63,67
208304,72,60,66,71,41,54
208752,57,34,42,42,67,68
211463,75,65,56,66,36,66
211900,56,27,45,37,62,75
214231,74,39,60,64,59,71
219984,73,61,66,73,45,57
221567,72,47,59,67,60,70
221647,85,39,57,66,56,68
222506,72,64,62,65,48,67
227561,67,65,48,60,31,70
228645,68,59,60,64,38,74
231514,70,46,65,68,48,64
232195,66,54,61,62,61,69
237747,65,60,64,65,45,70
240446,64,26,36,44,65,73
243968,70,67,59,70,31,55
243983,34,24,38,46,61,77
245623,81,57,58,69,30,51
251019,51,45,35,42,64,81
193594,61,32,52,52,62,73
193771,70,58,61,66,42,62
199916,37,32,50,55,64,77
201958,60,48,49,53,64,72
203048,78,54,57,64,63,67
203331,85,51,58,67,34,57
203930,48,48,55,57,63,83
204033,89,52,55,61,57,78
204492,68,61,58,65,33,73
205119,58,42,62,64,51,59
209784,70,37,57,63,62,66
212950,60,32,46,50,63,71
213110,72,62,49,62,27,70
214104,66,49,52,56,63,68
216359,68,51,64,63,60,75
221316,44,31,45,34,64,74
221580,44,31,42,42,61,78
229083,72,57,61,65,45,70
231502,78,64,54,68,43,63
232166,68,64,61,64,48,64
232991,70,60,64,67,57,69
235089,57,29,47,59,65,66
237494,57,40,55,57,61,79
238686,77,62,58,64,25,71
241970,63,33,41,44,59,83
243950,82,53,58,69,29,56
244054,69,56,64,65,60,69
248781,61,25,46,58,65,59
251408,62,64,54,61,25,67
49511,25,52,49,34,61,73
53655,32,66,61,59,28,69
105827,34,66,60,62,29,63
111590,75,57,61,66,41,65
122066,30,68,48,46,37,73
140442,34,35,45,44,64,74
144050,54,64,56,66,37,62
144415,47,63,57,60,66,66
147825,38,36,41,38,63,73
152603,55,64,54,60,38,73
155264,34,46,51,37,65,69
155567,73,55,61,64,60,67
156165,47,40,49,42,63,73
156313,43,39,44,47,63,78
156321,43,63,54,56,35,81
157482,64,64,59,64,51,74
158716,51,61,62,62,60,74
163342,58,66,58,63,36,70
163351,64,63,56,63,40,66
167919,77,59,60,65,56,68
169461,63,60,65,60,59,76
169479,51,50,59,60,62,77
172872,59,50,62,66,60,64
173227,69,46,53,65,63,68
173480,59,50,63,63,64,68
175866,52,48,48,56,61,74
177696,66,63,66,66,49,64
178479,72,59,66,66,55,63
178768,63,59,64,64,60,67
179636,76,58,60,67,50,66
179856,57,52,61,64,64,69
180740,47,40,53,46,61,83
181298,73,30,42,41,63,77
181477,48,27,43,38,62,74
182427,51,61,50,59,28,71
182944,62,57,58,60,67,77
183344,60,60,66,68,41,66
183449,68,57,62,63,61,71
183712,48,67,45,49,36,75
184764,56,18,52,52,65,72
185438,81,58,63,68,34,61
186122,50,39,45,43,63,75
186126,64,58,66,65,59,62
187113,55,52,66,62,59,76
187225,68,32,54,60,62,73
187296,76,53,61,68,60,62
188490,64,63,64,66,53,69
188807,67,49,61,61,63,70
189721,65,65,63,64,50,74
189836,75,49,61,64,60,71
190180,67,48,56,58,62,76
190247,60,43,59,61,65,71
190457,79,60,61,63,46,75
190665,71,62,43,61,36,71
190807,62,64,62,62,31,74
192237,70,58,57,63,59,70
192473,59,65,57,60,41,75
192528,34,54,51,46,60,76
192970,72,62,63,73,43,64
193087,72,51,62,60,60,72
193173,67,60,62,60,64,74
193187,81,56,57,68,36,50
193557,82,62,55,64,41,77
193958,71,54,60,60,63,76
194035,79,50,60,68,61,64
195124,90,58,56,67,38,63
196615,76,48,58,58,61,77
197983,55,45,58,59,65,64
198257,57,41,61,63,67,65
199088,77,54,60,63,59,78
199118,71,61,48,58,29,68
199197,61,56,60,63,59,71
199535,72,41,56,65,64,69
199774,71,61,63,66,32,59
199787,46,43,54,53,65,76
200912,77,59,61,66,43,65
200980,72,61,61,67,56,64
201891,75,66,55,65,28,71
202033,75,60,61,66,27,62
202532,63,60,66,65,53,70
202893,83,63,53,66,41,59
203015,72,29,52,58,63,73
203347,73,58,65,65,56,69
203456,47,61,58,57,63,74
203845,74,42,59,66,63,63
203851,34,23,40,40,64,70
203877,92,58,53,67,37,61
204095,85,53,56,64,58,74
205005,61,49,60,55,61,73
205549,77,39,54,53,61,72
207428,69,62,39,64,24,78
207538,79,62,52,67,25,55
207620,77,63,60,63,35,62
208723,69,40,60,63,64,65
208885,86,62,53,70,27,58
209177,72,60,63,64,58,72
210192,74,33,56,64,59,67
210240,90,56,57,67,30,59
210444,68,64,55,58,26,75
211732,79,61,52,63,22,65
211831,83,56,57,65,34,61
211935,82,61,57,63,27,63
213316,59,61,48,59,54,81
213377,77,62,43,63,21,59
213604,36,44,67,61,58,62
214144,50,54,65,68,61,58
214172,68,37,54,61,63,62
214218,66,43,52,63,59,75
214445,75,61,58,65,35,64
214489,46,46,62,63,64,64
214510,66,61,63,60,63,68
215129,82,65,65,65,54,61
215563,62,45,52,58,64,64
217160,82,56,63,67,62,69
218182,60,30,56,57,64,67
219268,56,45,54,60,65,66
219471,65,26,36,39,65,70
221381,75,48,63,60,61,74
221488,58,60,60,65,66,71
221651,75,59,62,66,35,63
222172,73,51,66,68,51,71
222306,79,45,64,68,57,62
222350,77,62,57,67,46,67
223444,56,41,55,58,63,74
229072,74,62,39,63,26,70
229126,65,44,52,55,63,74
229445,81,28,56,59,62,70
232177,75,60,57,65,39,72
232379,55,67,57,64,31,57
232452,71,40,57,60,60,77
236213,75,63,51,61,23,65
237348,53,48,62,62,59,69
237762,62,58,64,66,59,55
237764,65,60,62,63,63,72
238014,55,40,59,61,64,66
238678,42,25,40,45,62,78
238951,67,59,65,65,49,61
241016,68,54,63,63,55,70
242303,55,27,49,43,64,72
243683,63,31,44,43,64,71
243852,76,56,66,68,49,53
243991,79,59,59,65,22,49
244453,63,50,65,62,57,69
244869,76,58,60,62,29,57
246337,36,43,38,34,63,77
246441,82,52,61,63,54,61
246719,55,32,37,44,65,65
247315,82,57,60,64,53,59
247895,43,23,29,32,65,78
248768,62,66,65,64,45,63
251051,68,66,61,66,32,60
251122,58,65,63,67,30,42
251222,48,21,44,40,67,63
251871,60,65,50,61,30,64
244895,79,41,60,67,58,72
245870,79,57,56,69,26,47
247361,72,48,60,67,36,50
241628,74,58,60,66,34,47
243357,82,62,55,66,34,68
243442,65,42,50,54,63,68
232064,54,67,40,55,37,61
234671,64,63,50,64,39,55
236530,64,49,59,66,51,52
240653,69,60,62,62,59,65
241737,78,56,57,63,61,68
242629,61,24,52,62,65,63
243350,81,45,59,72,57,53
244684,65,65,56,61,21,54
244829,66,58,65,63,36,45
246431,73,60,55,68,33,45
251071,63,62,60,65,31,50
235101,70,52,59,64,60,65
235841,77,59,60,70,54,51
238980,72,53,59,65,51,62
241861,79,46,59,68,59,71
248045,92,56,54,63,27,55
248259,71,38,54,55,60,61
230140,62,28,34,50,62,72
233178,80,58,53,72,26,40
234501,84,45,57,66,57,64
242525,66,47,56,57,61,69
245497,66,52,63,70,41,53
223752,62,44,45,44,61,74
227806,54,57,64,64,51,47
234706,81,40,57,62,60,63
238519,84,55,56,65,58,71
239635,81,47,59,59,60,68
242815,70,60,60,66,32,46
246565,63,38,55,52,65,66
226710,51,65,49,63,34,64
226724,90,55,53,69,34,51
228156,92,31,54,64,54,62
228751,77,56,58,70,33,56
230897,85,61,47,63,31,74
235572,62,30,40,48,62,72
238965,67,39,52,55,63,74
240616,84,42,55,63,60,66
241534,54,31,49,54,62,70
244190,62,29,37,36,64,69
244669,61,49,60,62,59,66
248107,78,32,48,66,62,55
250805,55,26,36,46,64,66
224049,64,39,54,55,61,72
225561,74,59,57,68,36,47
226220,64,62,62,68,39,51
226546,77,50,58,69,38,58
227173,58,29,44,47,64,69
229073,78,50,59,64,61,63
229107,67,40,57,62,62,60
229756,61,30,43,47,66,62
236681,79,50,54,67,59,68
238270,63,54,57,59,66,74
241474,73,56,57,70,37,62
244589,69,60,60,65,27,61
251079,76,57,60,64,36,60
218887,66,48,60,66,58,67
221930,67,53,52,54,62,70
223159,60,36,45,53,63,69
230124,52,39,52,50,63,61
232252,64,46,55,59,64,74
233012,58,37,56,50,61,70
233800,73,47,52,57,62,68
234645,66,37,47,53,63,72
239690,66,59,55,64,60,66
241935,71,33,40,44,64,66
247580,72,53,57,67,57,61
247872,73,62,57,62,32,58
250936,81,54,57,69,42,52
252146,63,49,51,59,63,59
205145,67,50,60,66,49,53
208297,81,61,59,66,61,77
209315,73,40,55,57,59,71
213434,76,56,60,65,44,65
221329,82,37,55,63,59,70
221662,75,65,63,67,56,67
223908,70,43,58,64,60,65
225072,69,32,51,57,65,71
225529,73,45,50,56,62,68
227601,75,45,59,64,60,65
229174,75,45,55,60,62,67
229401,61,43,62,63,63,65
232898,71,51,60,68,26,50
236462,71,35,49,63,63,70
237920,67,59,61,65,60,61
239512,67,51,63,63,62,66
242554,78,57,56,61,60,68
244176,62,63,44,63,31,71
246444,75,44,58,64,63,69
250780,62,36,48,45,62,70
251052,69,62,51,62,23,57
251355,59,27,39,40,62,70
211096,71,26,46,53,64,70
212484,92,59,55,63,35,59
212628,64,39,56,59,64,65
213471,56,59,68,66,48,58
214682,44,29,44,54,64,69
216442,75,55,58,69,29,58
218343,74,58,58,66,39,58
223680,63,47,57,62,61,67
224505,62,61,50,62,28,58
227520,65,34,41,46,63,71
228997,60,26,42,48,62,71
230809,70,46,58,62,60,70
232831,69,27,49,44,65,65
234783,75,51,57,59,61,69
234831,70,42,55,62,62,70
235514,60,25,44,40,63,67
238963,54,28,36,37,63,72
239091,68,39,52,56,62,76
240044,52,25,39,40,63,69
244022,69,65,48,59,31,67
244142,79,30,56,60,61,69
244187,72,34,55,58,60,64
202528,53,50,65,66,64,63
203809,67,24,35,40,61,76
207430,66,61,62,68,53,61
209256,34,33,38,35,62,79
212251,47,28,39,35,62,75
212535,56,26,49,51,62,72
222227,76,57,61,64,51,65
227857,72,60,58,70,24,52
229267,75,61,57,64,34,71
234148,68,63,50,64,63,58
240260,73,61,53,64,29,58
241540,80,53,60,66,55,63
241911,53,45,63,57,62,70
243346,74,43,53,58,60,73
243894,62,51,62,66,56,63
247027,89,27,54,67,56,65
251096,66,44,49,52,62,67
251481,81,60,43,64,22,67
211245,76,56,62,67,53,62
214414,60,51,53,64,61,70
215422,74,47,63,65,57,74
219392,69,56,62,66,58,72
221355,86,60,55,67,37,59
221893,63,26,55,59,61,72
223861,75,34,58,64,58,68
230713,64,52,60,63,61,66
232963,93,57,53,70,30,69
233366,75,61,62,70,59,58
237582,71,40,62,61,59,65
237943,63,38,42,47,61,75
239181,65,34,49,55,62,69
240335,60,55,59,63,65,76
241010,64,25,44,55,62,68
242160,73,33,45,55,62,68
246817,61,41,57,58,59,70
248879,86,58,53,71,23,45
193937,71,36,44,50,62,71
198655,67,41,52,60,61,71
198811,55,52,61,60,62,66
200633,56,29,47,54,62,71
203139,56,22,45,46,63,71
203292,70,43,60,59,60,70
204652,76,65,65,71,37,66
205015,77,50,56,62,60,65
205485,75,39,54,62,62,62
207639,63,59,62,62,62,77
208009,76,64,57,67,26,55
208852,76,59,57,66,48,68
209475,79,48,61,64,51,67
209675,78,34,49,55,62,72
212790,78,60,52,67,22,57
216453,75,48,57,62,60,67
216736,71,60,59,67,59,80
221812,77,39,56,61,59,69
221846,79,48,60,60,60,66
223263,77,33,47,61,61,75
232803,74,61,58,65,17,65
235313,76,57,61,70,36,51
240408,72,55,62,67,40,49
241913,75,42,53,62,60,57
244521,77,60,62,63,50,56
198155,63,36,50,56,62,70
202128,77,44,56,65,59,54
203500,79,62,53,64,41,67
207646,73,41,54,59,60,74
212045,76,60,57,63,58,70
219768,70,63,44,57,23,64
221001,68,61,63,62,62,74
221853,81,57,58,61,63,63
227498,86,59,52,67,19,56
231967,51,28,33,34,63,78
232922,79,57,56,64,42,62
234502,64,41,54,59,61,70
238801,74,43,51,55,63,75
248010,61,57,60,66,51,66
188985,76,57,63,70,47,61
190518,81,61,53,65,40,72
190981,78,59,52,63,38,61
192125,67,37,53,54,63,71
197774,73,66,60,66,24,46
200210,68,62,63,67,56,66
203416,61,66,47,58,27,65
206332,53,60,59,61,62,70
206584,69,56,56,60,63,69
210786,85,53,58,68,25,58
211095,62,62,47,58,36,75
211864,71,44,58,65,60,65
212938,69,43,42,49,63,72
215325,64,35,56,60,60,66
219550,62,61,44,59,26,79
223381,72,50,54,61,62,71
223429,76,56,61,67,46,59
224821,57,25,40,47,63,74
229280,53,63,63,66,42,56
230849,76,64,60,67,33,58
232269,67,61,61,67,36,61
232338,63,23,35,36,64,72
232680,76,58,59,68,40,57
232928,75,53,61,62,42,59
232977,64,35,48,46,63,68
233158,71,42,62,60,61,69
233173,78,55,61,64,52,66
234619,67,61,45,56,26,70
234648,40,29,37,44,63,72
237350,69,34,54,60,59,72
238203,78,38,51,63,63,67
239170,55,51,63,64,55,63
240352,54,23,37,37,63,72
242450,65,55,61,66,59,67
243592,67,62,62,65,38,46
243742,78,23,35,46,60,80
244118,71,64,58,70,26,40
244175,79,40,56,66,57,57
245840,68,61,57,67,25,58
247503,68,31,55,61,63,66
251173,77,62,61,64,27,60
11811,55,56,62,61,60,72
49589,45,47,53,51,61,64
50632,30,38,45,35,63,74
138251,78,25,58,63,60,73
138830,45,34,63,58,64,76
155351,61,57,69,65,61,58
155757,48,57,64,60,64,76
161844,32,34,44,42,63,68
162072,64,42,52,53,61,79
163581,41,31,53,50,62,75
164339,58,63,55,56,39,66
165880,63,55,58,62,63,64
165888,34,44,47,38,60,69
169451,79,57,59,68,44,62
170229,53,28,42,43,63,66
170784,59,62,66,65,39,60
171601,39,61,62,61,60,66
171970,61,58,61,64,57,74
172568,59,61,62,60,59,73
176373,75,63,61,62,35,64
177156,50,35,53,50,62,68
177285,57,53,58,58,62,76
177397,31,26,39,29,63,79
177414,44,65,53,53,34,86
178578,35,46,53,41,64,67
179537,52,61,65,64,54,65
182156,54,53,59,60,62,69
183466,85,58,58,62,29,73
183945,87,59,55,61,35,72
183997,67,57,59,61,58,75
184753,70,50,58,61,59,74
184901,71,48,61,61,61,68
186565,75,54,58,65,55,63
186590,57,61,59,63,56,75
186884,69,40,55,60,61,73
188181,66,53,58,59,62,71
188257,61,17,55,59,63,73
188575,72,62,56,70,30,64
188693,70,59,61,65,40,60
188789,77,61,54,71,26,58
188856,81,44,56,61,58,67
189163,71,60,61,66,59,84
189751,67,59,62,67,59,71
190056,53,35,57,59,62,67
190235,69,37,54,60,64,67
190556,89,61,54,64,28,64
191182,51,38,42,40,62,74
191260,68,44,53,61,63,75
191730,78,49,63,65,57,65
191804,62,52,60,64,62,57
192231,74,58,60,66,62,75
192466,66,31,54,59,62,69
192688,30,65,50,53,27,78
192738,36,35,49,42,65,70
193345,69,58,61,66,46,59
193552,71,64,52,65,23,68
193740,73,49,57,62,60,67
193875,75,37,57,64,59,68
196353,66,48,60,61,60,66
197422,49,36,50,47,63,62
197945,68,61,47,60,31,78
198073,51,39,38,42,64,71
199021,72,60,63,65,48,54
199289,68,63,58,67,32,65
199486,72,52,60,62,60,69
201277,51,42,55,57,62,69
201467,32,29,43,33,63,74
201921,73,64,50,63,30,59
202292,78,51,60,66,60,64
202482,71,58,60,65,31,59
203838,74,62,59,67,29,54
204084,72,53,59,58,57,75
204528,50,63,56,63,34,65
206297,69,38,51,58,63,72
207836,70,59,62,63,54,62
208917,82,29,58,65,59,64
208944,64,30,40,46,62,75
208983,69,59,60,67,60,62
209565,63,43,55,60,61,74
210275,83,60,57,72,31,44
211707,77,51,58,63,58,72
211833,75,59,60,69,60,74
211893,71,41,55,59,61,75
212910,67,64,44,58,29,80
213999,73,59,62,65,58,73
214722,79,54,62,67,36,59
215982,69,65,51,60,24,61
216979,58,64,48,56,33,72
218311,71,53,57,68,34,58
218863,67,62,60,58,33,76
219678,69,61,63,65,66,61
220979,55,28,37,41,63,73
222183,70,31,58,53,63,71
223268,50,62,66,64,53,58
223396,46,51,52,56,61,85
224169,72,62,69,71,46,63
224544,64,34,53,63,61,68
227228,75,56,57,65,29,59
229343,87,61,55,65,55,68
229507,42,27,42,40,63,73
230290,52,64,44,57,27,75
230515,77,63,63,76,29,44
231701,84,58,56,64,32,64
232454,41,24,39,40,65,65
232729,59,66,47,60,29,62
235289,62,43,50,53,62,73
237361,71,58,57,63,47,67
238902,58,25,42,38,65,67
238925,72,42,51,54,58,75
241537,45,24,44,38,64,66
242351,69,44,59,66,60,60
244514,60,37,56,52,58,65
247904,57,26,42,46,65,61
